Temperature: 0.883064, Total Cost: 50858160, Elapsed Time: 50.379797 seconds
Temperature: 0.865403, Total Cost: 52873162, Elapsed Time: 50.443175 seconds
Temperature: 0.848095, Total Cost: 49825120, Elapsed Time: 50.507895 seconds
Temperature: 0.831133, Total Cost: 52061942, Elapsed Time: 50.606000 seconds
Temperature: 0.814510, Total Cost: 49857304, Elapsed Time: 50.691522 seconds
Temperature: 0.798220, Total Cost: 51804766, Elapsed Time: 50.765997 seconds
Temperature: 0.782256, Total Cost: 52573162, Elapsed Time: 50.832701 seconds
Temperature: 0.766610, Total Cost: 51406135, Elapsed Time: 50.899167 seconds
Temperature: 0.751278, Total Cost: 50448411, Elapsed Time: 50.950223 seconds
Temperature: 0.736253, Total Cost: 50509748, Elapsed Time: 51.038489 seconds
Temperature: 0.721528, Total Cost: 52406603, Elapsed Time: 51.110533 seconds
Temperature: 0.707097, Total Cost: 50957304, Elapsed Time: 51.187625 seconds
Temperature: 0.692955, Total Cost: 50438746, Elapsed Time: 51.252639 seconds
Temperature: 0.679096, Total Cost: 50432904, Elapsed Time: 51.316676 seconds
Temperature: 0.665514, Total Cost: 52069688, Elapsed Time: 51.391263 seconds
Temperature: 0.652204, Total Cost: 51692002, Elapsed Time: 51.457412 seconds
Temperature: 0.639160, Total Cost: 51749047, Elapsed Time: 51.519989 seconds
Temperature: 0.626377, Total Cost: 51723162, Elapsed Time: 51.608642 seconds
Temperature: 0.613849, Total Cost: 51842804, Elapsed Time: 51.683152 seconds
Temperature: 0.601572, Total Cost: 51784619, Elapsed Time: 51.742860 seconds
Temperature: 0.589541, Total Cost: 52073162, Elapsed Time: 51.823943 seconds
Temperature: 0.577750, Total Cost: 51926995, Elapsed Time: 51.897508 seconds
Temperature: 0.566195, Total Cost: 50385054, Elapsed Time: 51.956324 seconds
Temperature: 0.554871, Total Cost: 52069688, Elapsed Time: 52.055566 seconds
Temperature: 0.543774, Total Cost: 50385054, Elapsed Time: 52.121881 seconds
Temperature: 0.532898, Total Cost: 50928518, Elapsed Time: 52.220759 seconds
Temperature: 0.522240, Total Cost: 51033405, Elapsed Time: 52.295201 seconds
Temperature: 0.511795, Total Cost: 51773162, Elapsed Time: 52.363625 seconds
Temperature: 0.501559, Total Cost: 51033405, Elapsed Time: 52.446217 seconds
Temperature: 0.491528, Total Cost: 52406603, Elapsed Time: 52.514425 seconds
Temperature: 0.481698, Total Cost: 51985763, Elapsed Time: 52.591122 seconds
Temperature: 0.472064, Total Cost: 52883308, Elapsed Time: 52.663840 seconds
Temperature: 0.462622, Total Cost: 52061942, Elapsed Time: 52.674311 seconds
Temperature: 0.453370, Total Cost: 50166153, Elapsed Time: 52.760699 seconds
Temperature: 0.444303, Total Cost: 50575120, Elapsed Time: 52.842452 seconds
Temperature: 0.435416, Total Cost: 51926995, Elapsed Time: 52.904976 seconds
Temperature: 0.426708, Total Cost: 52806512, Elapsed Time: 52.963736 seconds
Temperature: 0.418174, Total Cost: 49825120, Elapsed Time: 53.024112 seconds
Temperature: 0.409811, Total Cost: 52873162, Elapsed Time: 53.122324 seconds
Temperature: 0.401614, Total Cost: 52849833, Elapsed Time: 53.186570 seconds
Temperature: 0.393582, Total Cost: 51854380, Elapsed Time: 53.255285 seconds
Temperature: 0.385710, Total Cost: 50385054, Elapsed Time: 53.326360 seconds
Temperature: 0.377996, Total Cost: 51636573, Elapsed Time: 53.425764 seconds
Temperature: 0.370436, Total Cost: 51773162, Elapsed Time: 53.495134 seconds
Temperature: 0.363028, Total Cost: 52310038, Elapsed Time: 53.577466 seconds
Temperature: 0.355767, Total Cost: 50432904, Elapsed Time: 53.646391 seconds
Temperature: 0.348652, Total Cost: 52573162, Elapsed Time: 53.720915 seconds
Temperature: 0.341679, Total Cost: 52883308, Elapsed Time: 53.787446 seconds
Temperature: 0.334845, Total Cost: 52406603, Elapsed Time: 53.797893 seconds
Temperature: 0.328148, Total Cost: 52573162, Elapsed Time: 53.874468 seconds
Temperature: 0.321585, Total Cost: 52432807, Elapsed Time: 53.940877 seconds
Temperature: 0.315153, Total Cost: 50432904, Elapsed Time: 53.999973 seconds
Temperature: 0.308850, Total Cost: 51692002, Elapsed Time: 54.074818 seconds
Temperature: 0.302673, Total Cost: 52406603, Elapsed Time: 54.137502 seconds
Temperature: 0.296620, Total Cost: 50448411, Elapsed Time: 54.214137 seconds
Temperature: 0.290688, Total Cost: 52806512, Elapsed Time: 54.302443 seconds
Temperature: 0.284874, Total Cost: 50748411, Elapsed Time: 54.362723 seconds
Temperature: 0.279176, Total Cost: 49507646, Elapsed Time: 54.444739 seconds
Temperature: 0.273593, Total Cost: 50957304, Elapsed Time: 54.452497 seconds
Temperature: 0.268121, Total Cost: 52073162, Elapsed Time: 54.517898 seconds
Temperature: 0.262758, Total Cost: 50928518, Elapsed Time: 54.591561 seconds
Temperature: 0.257503, Total Cost: 51749548, Elapsed Time: 54.666202 seconds
Temperature: 0.252353, Total Cost: 50928518, Elapsed Time: 54.744044 seconds
Temperature: 0.247306, Total Cost: 50957304, Elapsed Time: 54.818561 seconds
Temperature: 0.242360, Total Cost: 50928518, Elapsed Time: 54.884574 seconds
Temperature: 0.237513, Total Cost: 51119825, Elapsed Time: 54.959234 seconds
Temperature: 0.232763, Total Cost: 50575120, Elapsed Time: 55.052928 seconds
Temperature: 0.228107, Total Cost: 51119825, Elapsed Time: 55.115249 seconds
Temperature: 0.223545, Total Cost: 51854380, Elapsed Time: 55.208623 seconds
Temperature: 0.219074, Total Cost: 52310038, Elapsed Time: 55.279879 seconds
Temperature: 0.214693, Total Cost: 52310038, Elapsed Time: 55.348747 seconds
Temperature: 0.210399, Total Cost: 52883308, Elapsed Time: 55.417837 seconds
Temperature: 0.206191, Total Cost: 51406135, Elapsed Time: 55.428268 seconds
Temperature: 0.202067, Total Cost: 52806512, Elapsed Time: 55.479619 seconds
Temperature: 0.198026, Total Cost: 52603832, Elapsed Time: 55.539927 seconds
Temperature: 0.194065, Total Cost: 50748411, Elapsed Time: 55.611837 seconds
Temperature: 0.190184, Total Cost: 52416202, Elapsed Time: 55.693775 seconds
Temperature: 0.186380, Total Cost: 52873162, Elapsed Time: 55.753434 seconds
Temperature: 0.182653, Total Cost: 50643768, Elapsed Time: 55.822009 seconds
Temperature: 0.179000, Total Cost: 53334125, Elapsed Time: 55.889427 seconds
Temperature: 0.175420, Total Cost: 50742804, Elapsed Time: 55.965721 seconds
Temperature: 0.171911, Total Cost: 51784619, Elapsed Time: 56.040967 seconds
Temperature: 0.168473, Total Cost: 50448291, Elapsed Time: 56.122224 seconds
Temperature: 0.165104, Total Cost: 50438746, Elapsed Time: 56.186782 seconds
Temperature: 0.161802, Total Cost: 49507646, Elapsed Time: 56.250941 seconds
Temperature: 0.158565, Total Cost: 50438746, Elapsed Time: 56.258516 seconds
Temperature: 0.155394, Total Cost: 52406603, Elapsed Time: 56.322914 seconds
Temperature: 0.152286, Total Cost: 51842804, Elapsed Time: 56.399621 seconds
Temperature: 0.149241, Total Cost: 51749047, Elapsed Time: 56.459220 seconds
Temperature: 0.146256, Total Cost: 51854380, Elapsed Time: 56.547566 seconds
Temperature: 0.143331, Total Cost: 52406603, Elapsed Time: 56.618488 seconds
Temperature: 0.140464, Total Cost: 51804766, Elapsed Time: 56.695389 seconds
Temperature: 0.137655, Total Cost: 51926995, Elapsed Time: 56.761648 seconds
Temperature: 0.134902, Total Cost: 52406603, Elapsed Time: 56.820786 seconds
Temperature: 0.132204, Total Cost: 50742804, Elapsed Time: 56.897727 seconds
Temperature: 0.129560, Total Cost: 52204113, Elapsed Time: 56.972736 seconds
Temperature: 0.126968, Total Cost: 52603832, Elapsed Time: 57.030819 seconds
Temperature: 0.124429, Total Cost: 49857304, Elapsed Time: 57.102387 seconds
Temperature: 0.121940, Total Cost: 52406603, Elapsed Time: 57.176970 seconds
Temperature: 0.119502, Total Cost: 50432904, Elapsed Time: 57.253673 seconds
Temperature: 0.117112, Total Cost: 50643768, Elapsed Time: 57.328450 seconds
Temperature: 0.114769, Total Cost: 50509748, Elapsed Time: 57.395756 seconds
Temperature: 0.112474, Total Cost: 52573162, Elapsed Time: 57.467494 seconds
Temperature: 0.110224, Total Cost: 52603832, Elapsed Time: 57.533990 seconds
Temperature: 0.108020, Total Cost: 53334125, Elapsed Time: 57.606214 seconds
Temperature: 0.105860, Total Cost: 52073162, Elapsed Time: 57.682420 seconds
Temperature: 0.103742, Total Cost: 52061942, Elapsed Time: 57.755882 seconds
Temperature: 0.101668, Total Cost: 50448291, Elapsed Time: 57.841603 seconds
Temperature: 0.099634, Total Cost: 51804766, Elapsed Time: 57.906492 seconds
Temperature: 0.097642, Total Cost: 50858160, Elapsed Time: 57.972809 seconds
Temperature: 0.095689, Total Cost: 50438746, Elapsed Time: 58.036177 seconds
Temperature: 0.093775, Total Cost: 52061942, Elapsed Time: 58.100483 seconds
Temperature: 0.091899, Total Cost: 51842804, Elapsed Time: 58.186415 seconds
Temperature: 0.090061, Total Cost: 50643768, Elapsed Time: 58.246207 seconds
Temperature: 0.088260, Total Cost: 50957304, Elapsed Time: 58.313358 seconds
Temperature: 0.086495, Total Cost: 52416202, Elapsed Time: 58.378522 seconds
Temperature: 0.084765, Total Cost: 50385054, Elapsed Time: 58.438249 seconds
Temperature: 0.083070, Total Cost: 49825120, Elapsed Time: 58.537268 seconds
Temperature: 0.081408, Total Cost: 52310038, Elapsed Time: 58.635582 seconds
Temperature: 0.079780, Total Cost: 50166153, Elapsed Time: 58.704550 seconds
Temperature: 0.078185, Total Cost: 52849833, Elapsed Time: 58.786436 seconds
Temperature: 0.076621, Total Cost: 52806512, Elapsed Time: 58.855300 seconds
Temperature: 0.075089, Total Cost: 51749047, Elapsed Time: 58.915461 seconds
Temperature: 0.073587, Total Cost: 50748411, Elapsed Time: 59.004023 seconds
Temperature: 0.072115, Total Cost: 52069688, Elapsed Time: 59.086166 seconds
Temperature: 0.070673, Total Cost: 52406603, Elapsed Time: 59.152299 seconds
Temperature: 0.069259, Total Cost: 52310038, Elapsed Time: 59.229142 seconds
Temperature: 0.067874, Total Cost: 52416202, Elapsed Time: 59.298177 seconds
Temperature: 0.066517, Total Cost: 51723162, Elapsed Time: 59.357605 seconds
Temperature: 0.065186, Total Cost: 52061942, Elapsed Time: 59.432102 seconds
Temperature: 0.063883, Total Cost: 52573162, Elapsed Time: 59.518132 seconds
Temperature: 0.062605, Total Cost: 50438746, Elapsed Time: 59.584439 seconds
Temperature: 0.061353, Total Cost: 50432904, Elapsed Time: 59.648661 seconds
Temperature: 0.060126, Total Cost: 52573162, Elapsed Time: 59.723510 seconds
Temperature: 0.058923, Total Cost: 50166153, Elapsed Time: 59.789702 seconds
Temperature: 0.057745, Total Cost: 50448411, Elapsed Time: 59.872752 seconds
Temperature: 0.056590, Total Cost: 52416202, Elapsed Time: 59.960880 seconds
Temperature: 0.055458, Total Cost: 52873162, Elapsed Time: 60.020348 seconds
Temperature: 0.054349, Total Cost: 52849833, Elapsed Time: 60.084738 seconds
Temperature: 0.053262, Total Cost: 49825120, Elapsed Time: 60.153432 seconds
Temperature: 0.052197, Total Cost: 52073162, Elapsed Time: 60.251660 seconds
Temperature: 0.051153, Total Cost: 49857304, Elapsed Time: 60.325432 seconds
Temperature: 0.050130, Total Cost: 50643768, Elapsed Time: 60.399900 seconds
Temperature: 0.049127, Total Cost: 52573162, Elapsed Time: 60.467111 seconds
Temperature: 0.048145, Total Cost: 52218733, Elapsed Time: 60.533662 seconds
Temperature: 0.047182, Total Cost: 52204113, Elapsed Time: 60.589086 seconds
Temperature: 0.046238, Total Cost: 52069688, Elapsed Time: 60.647363 seconds
Temperature: 0.045313, Total Cost: 50448291, Elapsed Time: 60.713445 seconds
Temperature: 0.044407, Total Cost: 50575120, Elapsed Time: 60.777958 seconds
Temperature: 0.043519, Total Cost: 52883308, Elapsed Time: 60.840340 seconds
Temperature: 0.042648, Total Cost: 52873162, Elapsed Time: 60.850838 seconds
Temperature: 0.041796, Total Cost: 50448291, Elapsed Time: 60.915419 seconds
Temperature: 0.040960, Total Cost: 52069688, Elapsed Time: 60.980027 seconds
Temperature: 0.040140, Total Cost: 51119825, Elapsed Time: 61.046351 seconds
Temperature: 0.039338, Total Cost: 50432904, Elapsed Time: 61.139814 seconds
Temperature: 0.038551, Total Cost: 50575120, Elapsed Time: 61.214721 seconds
Temperature: 0.037780, Total Cost: 51926995, Elapsed Time: 61.277072 seconds
Temperature: 0.037024, Total Cost: 49507646, Elapsed Time: 61.335964 seconds
Temperature: 0.036284, Total Cost: 52204113, Elapsed Time: 61.343606 seconds
Temperature: 0.035558, Total Cost: 50928518, Elapsed Time: 61.401704 seconds
Temperature: 0.034847, Total Cost: 51801065, Elapsed Time: 61.476070 seconds
Temperature: 0.034150, Total Cost: 49857304, Elapsed Time: 61.542680 seconds
Temperature: 0.033467, Total Cost: 51723162, Elapsed Time: 61.617485 seconds
Temperature: 0.032798, Total Cost: 51723162, Elapsed Time: 61.692058 seconds
Temperature: 0.032142, Total Cost: 52416202, Elapsed Time: 61.766557 seconds
Temperature: 0.031499, Total Cost: 52416202, Elapsed Time: 61.826077 seconds
Temperature: 0.030869, Total Cost: 51801065, Elapsed Time: 61.885772 seconds
Temperature: 0.030251, Total Cost: 52061942, Elapsed Time: 61.952501 seconds
Temperature: 0.029646, Total Cost: 50643768, Elapsed Time: 62.038498 seconds
Temperature: 0.029054, Total Cost: 51692002, Elapsed Time: 62.105637 seconds
Temperature: 0.028472, Total Cost: 50432904, Elapsed Time: 62.168327 seconds
Temperature: 0.027903, Total Cost: 50858160, Elapsed Time: 62.243276 seconds
Temperature: 0.027345, Total Cost: 52873162, Elapsed Time: 62.323994 seconds
Temperature: 0.026798, Total Cost: 51749047, Elapsed Time: 62.392204 seconds
Temperature: 0.026262, Total Cost: 50957304, Elapsed Time: 62.481197 seconds
Temperature: 0.025737, Total Cost: 50858160, Elapsed Time: 62.546944 seconds
Temperature: 0.025222, Total Cost: 52849833, Elapsed Time: 62.610674 seconds
Temperature: 0.024718, Total Cost: 50742804, Elapsed Time: 62.679650 seconds
Temperature: 0.024223, Total Cost: 52849833, Elapsed Time: 62.754686 seconds
Temperature: 0.023739, Total Cost: 51842804, Elapsed Time: 62.823124 seconds
Temperature: 0.023264, Total Cost: 51985763, Elapsed Time: 62.882636 seconds
Temperature: 0.022799, Total Cost: 52073162, Elapsed Time: 62.955107 seconds
Temperature: 0.022343, Total Cost: 51033405, Elapsed Time: 63.028762 seconds
Temperature: 0.021896, Total Cost: 51749047, Elapsed Time: 63.097349 seconds
Temperature: 0.021458, Total Cost: 50432904, Elapsed Time: 63.186081 seconds
Temperature: 0.021029, Total Cost: 51801065, Elapsed Time: 63.260823 seconds
Temperature: 0.020608, Total Cost: 51926995, Elapsed Time: 63.327685 seconds
Temperature: 0.020196, Total Cost: 49825120, Elapsed Time: 63.386640 seconds
Temperature: 0.019792, Total Cost: 51804766, Elapsed Time: 63.484650 seconds
Temperature: 0.019396, Total Cost: 51842804, Elapsed Time: 63.550905 seconds
Temperature: 0.019008, Total Cost: 51801065, Elapsed Time: 63.610799 seconds
Temperature: 0.018628, Total Cost: 51531001, Elapsed Time: 63.677296 seconds
Temperature: 0.018256, Total Cost: 51033405, Elapsed Time: 63.751426 seconds
Temperature: 0.017891, Total Cost: 51749548, Elapsed Time: 63.819904 seconds
Temperature: 0.017533, Total Cost: 51749548, Elapsed Time: 63.898122 seconds
Temperature: 0.017182, Total Cost: 52204113, Elapsed Time: 63.976114 seconds
Temperature: 0.016838, Total Cost: 51801065, Elapsed Time: 64.034353 seconds
Temperature: 0.016502, Total Cost: 52416202, Elapsed Time: 64.100814 seconds
Temperature: 0.016172, Total Cost: 52406603, Elapsed Time: 64.160280 seconds
Temperature: 0.015848, Total Cost: 50575120, Elapsed Time: 64.237201 seconds
Temperature: 0.015531, Total Cost: 52406603, Elapsed Time: 64.299326 seconds
Temperature: 0.015221, Total Cost: 50166153, Elapsed Time: 64.375630 seconds
Temperature: 0.014916, Total Cost: 52603832, Elapsed Time: 64.457755 seconds
Temperature: 0.014618, Total Cost: 51723162, Elapsed Time: 64.529705 seconds
Temperature: 0.014326, Total Cost: 50957304, Elapsed Time: 64.604486 seconds
Temperature: 0.014039, Total Cost: 49825120, Elapsed Time: 64.669717 seconds
Temperature: 0.013758, Total Cost: 51804766, Elapsed Time: 64.768076 seconds
Temperature: 0.013483, Total Cost: 50166153, Elapsed Time: 64.834792 seconds
Temperature: 0.013213, Total Cost: 50509748, Elapsed Time: 64.917342 seconds
Temperature: 0.012949, Total Cost: 52061942, Elapsed Time: 64.989353 seconds
Temperature: 0.012690, Total Cost: 51723162, Elapsed Time: 65.075345 seconds
Temperature: 0.012436, Total Cost: 51749548, Elapsed Time: 65.149870 seconds
Temperature: 0.012188, Total Cost: 53334125, Elapsed Time: 65.227988 seconds
Temperature: 0.011944, Total Cost: 50385054, Elapsed Time: 65.304191 seconds
Temperature: 0.011705, Total Cost: 51773162, Elapsed Time: 65.403337 seconds
Temperature: 0.011471, Total Cost: 51784619, Elapsed Time: 65.485695 seconds
Temperature: 0.011242, Total Cost: 51773162, Elapsed Time: 65.567118 seconds
Temperature: 0.011017, Total Cost: 52310038, Elapsed Time: 65.649698 seconds
Temperature: 0.010796, Total Cost: 51926995, Elapsed Time: 65.722057 seconds
Temperature: 0.010580, Total Cost: 50928518, Elapsed Time: 65.781229 seconds
Temperature: 0.010369, Total Cost: 52573162, Elapsed Time: 65.855622 seconds
Temperature: 0.010161, Total Cost: 50432904, Elapsed Time: 65.922214 seconds
